ID,日期,开盘价,收盘价,是否缺失数据，1是0否,周一,周二,周三,周四,周五,周六,周日
5357,2017/06/30,275.00,273.10,0,0,0,0,0,1,0,0
5358,2017/07/01,273.10,273.10,1,0,0,0,0,0,1,0
5359,2017/07/02,273.10,273.10,1,0,0,0,0,0,0,1
5360,2017/07/03,270.00,271.84,0,1,0,0,0,0,0,0
5361,2017/07/04,272.15,270.38,0,0,1,0,0,0,0,0
5362,2017/07/05,271.50,270.02,0,0,0,1,0,0,0,0
5363,2017/07/06,270.20,270.12,0,0,0,0,1,0,0,0
5364,2017/07/07,270.49,269.80,0,0,0,0,0,1,0,0
5365,2017/07/08,269.80,269.80,1,0,0,0,0,0,1,0
5366,2017/07/09,269.80,269.80,1,0,0,0,0,0,0,1
5367,2017/07/10,271.00,265.77,0,1,0,0,0,0,0,0
5368,2017/07/11,267.50,267.55,0,0,1,0,0,0,0,0
5369,2017/07/12,267.99,268.90,0,0,0,1,0,0,0,0
5370,2017/07/13,268.91,269.10,0,0,0,0,1,0,0,0
5371,2017/07/14,269.80,267.79,0,0,0,0,0,1,0,0
5372,2017/07/15,267.79,267.79,1,0,0,0,0,0,1,0
5373,2017/07/16,267.79,267.79,1,0,0,0,0,0,0,1
5374,2017/07/17,268.98,270.30,0,1,0,0,0,0,0,0
5375,2017/07/18,271.48,270.85,0,0,1,0,0,0,0,0
5376,2017/07/19,271.49,271.35,0,0,0,1,0,0,0,0
5377,2017/07/20,272.00,271.29,0,0,0,0,1,0,0,0
5378,2017/07/21,272.80,273.19,0,0,0,0,0,1,0,0
5379,2017/07/22,273.19,273.19,1,0,0,0,0,0,1,0
5380,2017/07/23,273.19,273.19,1,0,0,0,0,0,0,1
5381,2017/07/24,273.50,273.80,0,1,0,0,0,0,0,0
5382,2017/07/25,274.01,273.84,0,0,1,0,0,0,0,0
5383,2017/07/26,273.50,272.30,0,0,0,1,0,0,0,0
5384,2017/07/27,273.00,274.60,0,0,0,0,1,0,0,0
5385,2017/07/28,274.51,274.29,0,0,0,0,0,1,0,0
5386,2017/07/29,274.29,274.29,1,0,0,0,0,0,1,0
5387,2017/07/30,274.29,274.29,1,0,0,0,0,0,0,1
5388,2017/07/31,275.35,275.10,0,1,0,0,0,0,0,0
5389,2017/08/01,276.48,275.30,0,0,1,0,0,0,0,0
5390,2017/08/02,275.30,274.80,0,0,0,1,0,0,0,0
5391,2017/08/03,275.50,273.40,0,0,0,0,1,0,0,0
5392,2017/08/04,276.00,275.26,0,0,0,0,0,1,0,0
5393,2017/08/05,275.26,275.26,1,0,0,0,0,0,1,0
5394,2017/08/06,275.26,275.26,1,0,0,0,0,0,0,1
5395,2017/08/07,275.50,273.37,0,1,0,0,0,0,0,0
5396,2017/08/08,273.49,273.02,0,0,1,0,0,0,0,0
5397,2017/08/09,274.49,274.14,0,0,0,1,0,0,0,0
5398,2017/08/10,274.99,275.29,0,0,0,0,1,0,0,0
5399,2017/08/11,276.00,276.72,0,0,0,0,0,1,0,0
5400,2017/08/12,276.72,276.72,1,0,0,0,0,0,1,0
5401,2017/08/13,276.72,276.72,1,0,0,0,0,0,0,1
5402,2017/08/14,277.48,276.60,0,1,0,0,0,0,0,0
5403,2017/08/15,277.00,274.70,0,0,1,0,0,0,0,0
5404,2017/08/16,275.22,274.50,0,0,0,1,0,0,0,0
5405,2017/08/17,275.16,277.00,0,0,0,0,1,0,0,0
5406,2017/08/18,277.81,278.50,0,0,0,0,0,1,0,0
5407,2017/08/19,278.50,278.50,1,0,0,0,0,0,1,0
5408,2017/08/20,278.50,278.50,1,0,0,0,0,0,0,1
5409,2017/08/21,278.50,277.51,0,1,0,0,0,0,0,0
5410,2017/08/22,277.51,276.67,0,0,1,0,0,0,0,0
5411,2017/08/23,277.52,277.00,0,0,0,1,0,0,0,0
5412,2017/08/24,278.22,277.08,0,0,0,0,1,0,0,0
5413,2017/08/25,277.99,276.80,0,0,0,0,0,1,0,0
5414,2017/08/26,276.80,276.80,1,0,0,0,0,0,1,0
5415,2017/08/27,276.80,276.80,1,0,0,0,0,0,0,1
5416,2017/08/28,277.59,278.21,0,1,0,0,0,0,0,0
5417,2017/08/29,278.88,281.17,0,0,1,0,0,0,0,0
5418,2017/08/30,281.50,278.00,0,0,0,1,0,0,0,0
5419,2017/08/31,279.50,277.91,0,0,0,0,1,0,0,0
5420,2017/09/01,278.65,279.54,0,0,0,0,0,1,0,0
5421,2017/09/02,279.54,279.54,1,0,0,0,0,0,1,0
5422,2017/09/03,279.54,279.54,1,0,0,0,0,0,0,1
5423,2017/09/04,280.48,282.04,0,1,0,0,0,0,0,0
5424,2017/09/05,282.04,281.20,0,0,1,0,0,0,0,0
5425,2017/09/06,281.20,282.44,0,0,0,1,0,0,0,0
5426,2017/09/07,282.98,281.39,0,0,0,0,1,0,0,0
5427,2017/09/08,281.99,281.75,0,0,0,0,0,1,0,0
5428,2017/09/09,281.75,281.75,1,0,0,0,0,0,1,0
5429,2017/09/10,281.75,281.75,1,0,0,0,0,0,0,1
5430,2017/09/11,282.60,281.49,0,1,0,0,0,0,0,0
5431,2017/09/12,282.00,279.85,0,0,1,0,0,0,0,0
5432,2017/09/13,279.40,280.67,0,0,0,1,0,0,0,0
5433,2017/09/14,281.98,279.80,0,0,0,0,1,0,0,0
5434,2017/09/15,280.20,280.20,0,0,0,0,0,1,0,0
5435,2017/09/16,280.20,280.20,1,0,0,0,0,0,1,0
5436,2017/09/17,280.20,280.20,1,0,0,0,0,0,0,1
5437,2017/09/18,280.20,278.93,0,1,0,0,0,0,0,0
5438,2017/09/19,278.93,278.65,0,0,1,0,0,0,0,0
5439,2017/09/20,280.00,278.89,0,0,0,1,0,0,0,0
5440,2017/09/21,279.39,276.45,0,0,0,0,1,0,0,0
5441,2017/09/22,277.00,277.30,0,0,0,0,0,1,0,0
5442,2017/09/23,277.30,277.30,1,0,0,0,0,0,1,0
5443,2017/09/24,277.30,277.30,1,0,0,0,0,0,0,1
5444,2017/09/25,276.40,276.55,0,1,0,0,0,0,0,0
5445,2017/09/26,276.50,280.10,0,0,1,0,0,0,0,0
5446,2017/09/27,280.10,277.65,0,0,0,1,0,0,0,0
5447,2017/09/28,278.29,276.67,0,0,0,0,1,0,0,0
5448,2017/09/29,277.49,277.45,0,0,0,0,0,1,0,0
5449,2017/09/30,277.45,277.45,1,0,0,0,0,0,1,0
5450,2017/10/01,277.45,277.45,1,0,0,0,0,0,0,1
5451,2017/10/02,277.45,277.45,1,1,0,0,0,0,0,0
5452,2017/10/03,277.45,277.45,1,0,1,0,0,0,0,0
5453,2017/10/04,277.45,277.45,1,0,0,1,0,0,0,0
5454,2017/10/05,277.45,277.45,1,0,0,0,1,0,0,0
5455,2017/10/06,277.45,277.45,1,0,0,0,0,1,0,0
5456,2017/10/07,277.45,277.45,1,0,0,0,0,0,1,0
5457,2017/10/08,277.45,277.45,1,0,0,0,0,0,0,1
5458,2017/10/09,274.76,276.30,0,1,0,0,0,0,0,0
5459,2017/10/10,277.32,276.21,0,0,1,0,0,0,0,0
5460,2017/10/11,277.80,275.10,0,0,0,1,0,0,0,0
5461,2017/10/12,276.35,276.25,0,0,0,0,1,0,0,0
5462,2017/10/13,276.75,276.50,0,0,0,0,0,1,0,0
5463,2017/10/14,276.50,276.50,1,0,0,0,0,0,1,0
5464,2017/10/15,276.50,276.50,1,0,0,0,0,0,0,1
5465,2017/10/16,276.51,278.05,0,1,0,0,0,0,0,0
5466,2017/10/17,278.50,276.62,0,0,1,0,0,0,0,0
5467,2017/10/18,277.50,275.70,0,0,0,1,0,0,0,0
5468,2017/10/19,275.75,274.90,0,0,0,0,1,0,0,0
5469,2017/10/20,276.80,274.82,0,0,0,0,0,1,0,0
5470,2017/10/21,274.82,274.82,1,0,0,0,0,0,1,0
5471,2017/10/22,274.82,274.82,1,0,0,0,0,0,0,1
5472,2017/10/23,275.85,274.08,0,1,0,0,0,0,0,0
5473,2017/10/24,273.81,275.01,0,0,1,0,0,0,0,0
5474,2017/10/25,275.00,273.89,0,0,0,1,0,0,0,0
5475,2017/10/26,273.51,274.50,0,0,0,0,1,0,0,0
5476,2017/10/27,274.99,272.93,0,0,0,0,0,1,0,0
5477,2017/10/28,272.93,272.93,1,0,0,0,0,0,1,0
5478,2017/10/29,272.93,272.93,1,0,0,0,0,0,0,1
5479,2017/10/30,273.50,272.92,0,1,0,0,0,0,0,0
5480,2017/10/31,273.75,273.94,0,0,1,0,0,0,0,0
5481,2017/11/01,274.30,273.45,0,0,0,1,0,0,0,0
5482,2017/11/02,273.99,273.34,0,0,0,0,1,0,0,0
5483,2017/11/03,273.50,273.60,0,0,0,0,0,1,0,0
5484,2017/11/04,273.60,273.60,1,0,0,0,0,0,1,0
5485,2017/11/05,273.60,273.60,1,0,0,0,0,0,0,1
5486,2017/11/06,274.02,273.00,0,1,0,0,0,0,0,0
5487,2017/11/07,273.65,274.34,0,0,1,0,0,0,0,0
5488,2017/11/08,274.98,274.57,0,0,0,1,0,0,0,0
5489,2017/11/09,274.85,275.37,0,0,0,0,1,0,0,0
5490,2017/11/10,276.52,275.94,0,0,0,0,0,1,0,0
5491,2017/11/11,275.94,275.94,1,0,0,0,0,0,1,0
5492,2017/11/12,275.94,275.94,1,0,0,0,0,0,0,1
5493,2017/11/13,276.90,274.99,0,1,0,0,0,0,0,0
5494,2017/11/14,276.00,274.49,0,0,1,0,0,0,0,0
5495,2017/11/15,274.49,275.05,0,0,0,1,0,0,0,0
5496,2017/11/16,275.99,274.00,0,0,0,0,1,0,0,0
5497,2017/11/17,275.18,274.85,0,0,0,0,0,1,0,0
5498,2017/11/18,274.85,274.85,1,0,0,0,0,0,1,0
5499,2017/11/19,274.85,274.85,1,0,0,0,0,0,0,1
5500,2017/11/20,275.50,276.30,0,1,0,0,0,0,0,0
5501,2017/11/21,276.79,274.89,0,0,1,0,0,0,0,0
5502,2017/11/22,275.42,274.74,0,0,0,1,0,0,0,0
5503,2017/11/23,275.68,275.20,0,0,0,0,1,0,0,0
5504,2017/11/24,275.90,275.25,0,0,0,0,0,1,0,0
5505,2017/11/25,275.25,275.25,1,0,0,0,0,0,1,0
5506,2017/11/26,275.25,275.25,1,0,0,0,0,0,0,1
5507,2017/11/27,274.55,275.34,0,1,0,0,0,0,0,0
5508,2017/11/28,275.95,275.70,0,0,1,0,0,0,0,0
5509,2017/11/29,276.00,276.20,0,0,0,1,0,0,0,0
5510,2017/11/30,276.49,274.39,0,0,0,0,1,0,0,0
5511,2017/12/01,274.90,272.83,0,0,0,0,0,1,0,0
5512,2017/12/02,272.83,272.83,1,0,0,0,0,0,1,0
5513,2017/12/03,272.83,272.83,1,0,0,0,0,0,0,1
5514,2017/12/04,273.49,272.65,0,1,0,0,0,0,0,0
5515,2017/12/05,273.48,272.87,0,0,1,0,0,0,0,0
5516,2017/12/06,272.99,271.43,0,0,0,1,0,0,0,0
5517,2017/12/07,271.91,269.28,0,0,0,0,1,0,0,0
5518,2017/12/08,269.80,267.79,0,0,0,0,0,1,0,0
5519,2017/12/09,267.79,267.79,1,0,0,0,0,0,1,0
5520,2017/12/10,267.79,267.79,1,0,0,0,0,0,0,1
5521,2017/12/11,269.00,268.28,0,1,0,0,0,0,0,0
5522,2017/12/12,268.67,267.50,0,0,1,0,0,0,0,0
5523,2017/12/13,267.90,267.79,0,0,0,1,0,0,0,0
5524,2017/12/14,267.79,270.00,0,0,0,0,1,0,0,0
5525,2017/12/15,270.88,269.57,0,0,0,0,0,1,0,0
5526,2017/12/16,269.57,269.57,1,0,0,0,0,0,1,0
5527,2017/12/17,269.57,269.57,1,0,0,0,0,0,0,1
5528,2017/12/18,270.30,269.90,0,1,0,0,0,0,0,0
5529,2017/12/19,270.88,271.31,0,0,1,0,0,0,0,0
5530,2017/12/20,271.49,270.68,0,0,0,1,0,0,0,0
5531,2017/12/21,271.50,270.15,0,0,0,0,1,0,0,0
5532,2017/12/22,270.49,270.54,0,0,0,0,0,1,0,0
5533,2017/12/23,270.54,270.54,1,0,0,0,0,0,1,0
5534,2017/12/24,270.54,270.54,1,0,0,0,0,0,0,1
5535,2017/12/25,270.85,271.55,0,1,0,0,0,0,0,0
5536,2017/12/26,272.49,271.92,0,0,1,0,0,0,0,0
5537,2017/12/27,273.50,272.75,0,0,0,1,0,0,0,0
5538,2017/12/28,272.99,273.50,0,0,0,0,1,0,0,0
5539,2017/12/29,273.39,273.00,0,0,0,0,0,1,0,0
5540,2017/12/30,273.00,273.00,1,0,0,0,0,0,1,0
5541,2017/12/31,273.00,273.00,1,0,0,0,0,0,0,1
5542,2018/01/01,273.00,273.00,1,1,0,0,0,0,0,0
5543,2018/01/02,274.00,275.30,0,0,1,0,0,0,0,0
5544,2018/01/03,274.70,276.00,0,0,0,1,0,0,0,0
5545,2018/01/04,277.16,275.19,0,0,0,0,1,0,0,0
5546,2018/01/05,275.99,276.26,0,0,0,0,0,1,0,0
5547,2018/01/06,276.26,276.26,1,0,0,0,0,0,1,0
5548,2018/01/07,276.26,276.26,1,0,0,0,0,0,0,1
5549,2018/01/08,277.50,276.60,0,1,0,0,0,0,0,0
5550,2018/01/09,277.66,277.19,0,0,1,0,0,0,0,0
5551,2018/01/10,277.10,276.65,0,0,0,1,0,0,0,0
5552,2018/01/11,277.45,277.80,0,0,0,0,1,0,0,0
5553,2018/01/12,278.20,278.38,0,0,0,0,0,1,0,0
5554,2018/01/13,278.38,278.38,1,0,0,0,0,0,1,0
5555,2018/01/14,278.38,278.38,1,0,0,0,0,0,0,1
5556,2018/01/15,279.21,279.54,0,1,0,0,0,0,0,0
5557,2018/01/16,280.00,278.80,0,0,1,0,0,0,0,0
5558,2018/01/17,278.18,277.65,0,0,0,1,0,0,0,0
5559,2018/01/18,278.92,276.15,0,0,0,0,1,0,0,0
5560,2018/01/19,276.99,275.60,0,0,0,0,0,1,0,0
5561,2018/01/20,275.60,275.60,1,0,0,0,0,0,1,0
5562,2018/01/21,275.60,275.60,1,0,0,0,0,0,0,1
5563,2018/01/22,276.80,275.95,0,1,0,0,0,0,0,0
5564,2018/01/23,276.78,277.14,0,0,1,0,0,0,0,0
5565,2018/01/24,277.10,277.84,0,0,0,1,0,0,0,0
5566,2018/01/25,278.50,278.87,0,0,0,0,1,0,0,0
5567,2018/01/26,279.17,277.50,0,0,0,0,0,1,0,0
5568,2018/01/27,277.50,277.50,1,0,0,0,0,0,1,0
5569,2018/01/28,277.50,277.50,1,0,0,0,0,0,0,1
5570,2018/01/29,277.48,275.98,0,1,0,0,0,0,0,0
5571,2018/01/30,276.00,274.00,0,0,1,0,0,0,0,0
5572,2018/01/31,275.35,274.05,0,0,0,1,0,0,0,0
5573,2018/02/01,273.55,273.40,0,0,0,0,1,0,0,0
5574,2018/02/02,273.00,273.75,0,0,0,0,0,1,0,0
5575,2018/02/03,273.75,273.75,1,0,0,0,0,0,1,0
5576,2018/02/04,273.75,273.75,1,0,0,0,0,0,0,1
5577,2018/02/05,273.50,271.49,0,1,0,0,0,0,0,0
5578,2018/02/06,272.62,273.24,0,0,1,0,0,0,0,0
5579,2018/02/07,273.67,269.79,0,0,0,1,0,0,0,0
5580,2018/02/08,270.32,269.30,0,0,0,0,1,0,0,0
5581,2018/02/09,270.00,269.55,0,0,0,0,0,1,0,0
5582,2018/02/10,269.55,269.55,1,0,0,0,0,0,1,0
5583,2018/02/11,269.55,269.55,1,0,0,0,0,0,0,1
5584,2018/02/12,269.55,270.10,0,1,0,0,0,0,0,0
5585,2018/02/13,270.29,271.14,0,0,1,0,0,0,0,0
5586,2018/02/14,272.44,273.21,0,0,0,1,0,0,0,0
5587,2018/02/15,273.21,273.21,1,0,0,0,1,0,0,0
5588,2018/02/16,273.21,273.21,1,0,0,0,0,1,0,0
5589,2018/02/17,273.21,273.21,1,0,0,0,0,0,1,0
5590,2018/02/18,273.21,273.21,1,0,0,0,0,0,0,1
5591,2018/02/19,273.21,273.21,1,1,0,0,0,0,0,0
5592,2018/02/20,273.21,273.21,1,0,1,0,0,0,0,0
5593,2018/02/21,273.21,273.21,1,0,0,1,0,0,0,0
5594,2018/02/22,272.00,271.36,0,0,0,0,1,0,0,0
5595,2018/02/23,272.45,271.96,0,0,0,0,0,1,0,0
5596,2018/02/24,271.96,271.96,1,0,0,0,0,0,1,0
5597,2018/02/25,271.96,271.96,1,0,0,0,0,0,0,1
5598,2018/02/26,273.35,273.60,0,1,0,0,0,0,0,0
5599,2018/02/27,274.40,272.36,0,0,1,0,0,0,0,0
5600,2018/02/28,272.30,270.30,0,0,0,1,0,0,0,0
5601,2018/03/01,271.49,269.78,0,0,0,0,1,0,0,0
5602,2018/03/02,270.49,270.90,0,0,0,0,0,1,0,0
5603,2018/03/03,270.90,270.90,1,0,0,0,0,0,1,0
5604,2018/03/04,270.90,270.90,1,0,0,0,0,0,0,1
5605,2018/03/05,271.98,272.09,0,1,0,0,0,0,0,0
5606,2018/03/06,272.50,271.15,0,0,1,0,0,0,0,0
5607,2018/03/07,272.70,272.30,0,0,0,1,0,0,0,0
5608,2018/03/08,273.70,272.21,0,0,0,0,1,0,0,0
5609,2018/03/09,272.80,270.60,0,0,0,0,0,1,0,0
5610,2018/03/10,270.60,270.60,1,0,0,0,0,0,1,0
5611,2018/03/11,270.60,270.60,1,0,0,0,0,0,0,1
5612,2018/03/12,272.20,270.80,0,1,0,0,0,0,0,0
5613,2018/03/13,270.80,270.70,0,0,1,0,0,0,0,0
5614,2018/03/14,271.10,271.12,0,0,0,1,0,0,0,0
5615,2018/03/15,271.12,270.97,0,0,0,0,1,0,0,0
5616,2018/03/16,271.04,270.21,0,0,0,0,0,1,0,0
5617,2018/03/17,270.21,270.21,1,0,0,0,0,0,1,0
5618,2018/03/18,270.21,270.21,1,0,0,0,0,0,0,1
5619,2018/03/19,270.81,268.60,0,1,0,0,0,0,0,0
5620,2018/03/20,269.16,269.51,0,0,1,0,0,0,0,0
5621,2018/03/21,269.60,269.74,0,0,0,1,0,0,0,0
5622,2018/03/22,270.12,272.10,0,0,0,0,1,0,0,0
5623,2018/03/23,272.62,274.97,0,0,0,0,0,1,0,0
5624,2018/03/24,274.97,274.97,1,0,0,0,0,0,1,0
5625,2018/03/25,274.97,274.97,1,0,0,0,0,0,0,1
5626,2018/03/26,275.12,274.18,0,1,0,0,0,0,0,0
5627,2018/03/27,275.80,274.10,0,0,1,0,0,0,0,0
5628,2018/03/28,274.26,272.52,0,0,0,1,0,0,0,0
5629,2018/03/29,272.52,269.90,0,0,0,0,1,0,0,0
5630,2018/03/30,269.04,270.56,0,0,0,0,0,1,0,0
5631,2018/03/31,270.56,270.56,1,0,0,0,0,0,1,0
5632,2018/04/01,270.56,270.56,1,0,0,0,0,0,0,1
5633,2018/04/02,271.11,270.84,0,1,0,0,0,0,0,0
5634,2018/04/03,271.85,272.44,0,0,1,0,0,0,0,0
5635,2018/04/04,272.47,272.16,0,0,0,1,0,0,0,0
5636,2018/04/05,272.16,272.16,1,0,0,0,1,0,0,0
5637,2018/04/06,272.16,272.16,1,0,0,0,0,1,0,0
5638,2018/04/07,272.16,272.16,1,0,0,0,0,0,1,0
5639,2018/04/08,272.16,272.16,1,0,0,0,0,0,0,1
5640,2018/04/09,272.20,271.50,0,1,0,0,0,0,0,0
5641,2018/04/10,272.35,271.97,0,0,1,0,0,0,0,0
5642,2018/04/11,272.76,272.90,0,0,0,1,0,0,0,0
5643,2018/04/12,274.18,274.08,0,0,0,0,1,0,0,0
5644,2018/04/13,274.08,272.10,0,0,0,0,0,1,0,0
5645,2018/04/14,272.10,272.10,1,0,0,0,0,0,1,0
5646,2018/04/15,272.10,272.10,1,0,0,0,0,0,0,1
5647,2018/04/16,272.42,272.89,0,1,0,0,0,0,0,0
5648,2018/04/17,273.40,273.50,0,0,1,0,0,0,0,0
5649,2018/04/18,273.57,273.04,0,0,0,1,0,0,0,0
5650,2018/04/19,273.89,274.09,0,0,0,0,1,0,0,0
5651,2018/04/20,274.09,272.88,0,0,0,0,0,1,0,0
5652,2018/04/21,272.88,272.88,1,0,0,0,0,0,1,0
5653,2018/04/22,272.88,272.88,1,0,0,0,0,0,0,1
5654,2018/04/23,273.82,271.45,0,1,0,0,0,0,0,0
5655,2018/04/24,271.52,271.09,0,0,1,0,0,0,0,0
5656,2018/04/25,271.67,270.51,0,0,0,1,0,0,0,0
5657,2018/04/26,270.40,271.27,0,0,0,0,1,0,0,0
5658,2018/04/27,271.29,270.30,0,0,0,0,0,1,0,0
5659,2018/04/28,270.30,270.30,1,0,0,0,0,0,1,0
5660,2018/04/29,270.30,270.30,1,0,0,0,0,0,0,1
5661,2018/04/30,270.30,270.30,1,1,0,0,0,0,0,0
5662,2018/05/01,270.30,270.30,1,0,1,0,0,0,0,0
5663,2018/05/02,270.30,269.84,0,0,0,1,0,0,0,0
5664,2018/05/03,270.62,269.40,0,0,0,0,1,0,0,0
5665,2018/05/04,270.53,269.48,0,0,0,0,0,1,0,0
5666,2018/05/05,269.48,269.48,1,0,0,0,0,0,1,0
5667,2018/05/06,269.48,269.48,1,0,0,0,0,0,0,1
5668,2018/05/07,270.62,269.99,0,1,0,0,0,0,0,0
5669,2018/05/08,270.71,270.35,0,0,1,0,0,0,0,0
5670,2018/05/09,271.30,269.61,0,0,0,1,0,0,0,0
5671,2018/05/10,270.62,270.10,0,0,0,0,1,0,0,0
5672,2018/05/11,270.40,270.79,0,0,0,0,0,1,0,0
5673,2018/05/12,270.79,270.79,1,0,0,0,0,0,1,0
5674,2018/05/13,270.79,270.79,1,0,0,0,0,0,0,1
5675,2018/05/14,271.42,270.52,0,1,0,0,0,0,0,0
5676,2018/05/15,270.30,269.47,0,0,1,0,0,0,0,0
5677,2018/05/16,269.62,267.10,0,0,0,1,0,0,0,0
5678,2018/05/17,267.00,265.49,0,0,0,0,1,0,0,0
5679,2018/05/18,267.00,265.80,0,0,0,0,0,1,0,0
5680,2018/05/19,265.80,265.80,1,0,0,0,0,0,1,0
5681,2018/05/20,265.80,265.80,1,0,0,0,0,0,0,1
5682,2018/05/21,265.85,265.32,0,1,0,0,0,0,0,0
5683,2018/05/22,266.80,266.01,0,0,1,0,0,0,0,0
5684,2018/05/23,267.80,266.49,0,0,0,1,0,0,0,0
5685,2018/05/24,268.80,267.65,0,0,0,0,1,0,0,0
5686,2018/05/25,267.50,268.87,0,0,0,0,0,1,0,0
5687,2018/05/26,268.87,268.87,1,0,0,0,0,0,1,0
5688,2018/05/27,268.87,268.87,1,0,0,0,0,0,0,1
5689,2018/05/28,269.50,267.80,0,1,0,0,0,0,0,0
5690,2018/05/29,268.58,268.40,0,0,1,0,0,0,0,0
5691,2018/05/30,269.88,268.85,0,0,0,1,0,0,0,0
5692,2018/05/31,270.00,269.54,0,0,0,0,1,0,0,0
5693,2018/06/01,270.55,269.09,0,0,0,0,0,1,0,0
5694,2018/06/02,269.09,269.09,1,0,0,0,0,0,1,0
5695,2018/06/03,269.09,269.09,1,0,0,0,0,0,0,1
5696,2018/06/04,270.00,267.94,0,1,0,0,0,0,0,0
5697,2018/06/05,269.17,267.50,0,0,1,0,0,0,0,0
5698,2018/06/06,268.11,267.87,0,0,0,1,0,0,0,0
5699,2018/06/07,267.94,268.09,0,0,0,0,1,0,0,0
5700,2018/06/08,268.90,268.13,0,0,0,0,0,1,0,0
5701,2018/06/09,268.13,268.13,1,0,0,0,0,0,1,0
5702,2018/06/10,268.13,268.13,1,0,0,0,0,0,0,1
5703,2018/06/11,269.12,268.26,0,1,0,0,0,0,0,0
5704,2018/06/12,269.08,268.11,0,0,1,0,0,0,0,0
5705,2018/06/13,268.99,267.86,0,0,0,1,0,0,0,0
5706,2018/06/14,268.79,268.93,0,0,0,0,1,0,0,0
5707,2018/06/15,269.00,268.67,0,0,0,0,0,1,0,0
5708,2018/06/16,268.67,268.67,1,0,0,0,0,0,1,0
5709,2018/06/17,268.67,268.67,1,0,0,0,0,0,0,1
5710,2018/06/18,268.67,268.67,1,1,0,0,0,0,0,0
5711,2018/06/19,268.00,267.82,0,0,1,0,0,0,0,0
5712,2018/06/20,267.82,266.30,0,0,0,1,0,0,0,0
5713,2018/06/21,268.00,265.75,0,0,0,0,1,0,0,0
5714,2018/06/22,266.21,266.68,0,0,0,0,0,1,0,0
5715,2018/06/23,266.68,266.68,1,0,0,0,0,0,1,0
5716,2018/06/24,266.68,266.68,1,0,0,0,0,0,0,1
5717,2018/06/25,267.30,267.16,0,1,0,0,0,0,0,0
5718,2018/06/26,269.00,267.20,0,0,1,0,0,0,0,0
5719,2018/06/27,266.99,267.56,0,0,0,1,0,0,0,0
5720,2018/06/28,267.65,267.00,0,0,0,0,1,0,0,0
5721,2018/06/29,267.40,267.38,0,0,0,0,0,1,0,0
5722,2018/06/30,267.38,267.38,1,0,0,0,0,0,1,0
5723,2018/07/01,267.38,267.38,1,0,0,0,0,0,0,1
5724,2018/07/02,267.95,267.42,0,1,0,0,0,0,0,0
5725,2018/07/03,268.90,267.84,0,0,1,0,0,0,0,0
5726,2018/07/04,268.60,268.40,0,0,0,1,0,0,0,0
5727,2018/07/05,269.39,268.29,0,0,0,0,1,0,0,0
5728,2018/07/06,267.56,269.21,0,0,0,0,0,1,0,0
5729,2018/07/07,269.21,269.21,1,0,0,0,0,0,1,0
5730,2018/07/08,269.21,269.21,1,0,0,0,0,0,0,1
5731,2018/07/09,269.90,269.10,0,1,0,0,0,0,0,0
5732,2018/07/10,270.00,268.25,0,0,1,0,0,0,0,0
5733,2018/07/11,268.30,269.00,0,0,0,1,0,0,0,0
5734,2018/07/12,269.40,267.99,0,0,0,0,1,0,0,0
5735,2018/07/13,268.80,267.80,0,0,0,0,0,1,0,0
5736,2018/07/14,267.80,267.80,1,0,0,0,0,0,1,0
5737,2018/07/15,267.80,267.80,1,0,0,0,0,0,0,1
5738,2018/07/16,269.00,268.15,0,1,0,0,0,0,0,0
5739,2018/07/17,269.50,267.87,0,0,1,0,0,0,0,0
5740,2018/07/18,269.00,265.47,0,0,0,1,0,0,0,0
5741,2018/07/19,267.00,266.29,0,0,0,0,1,0,0,0
5742,2018/07/20,266.37,267.48,0,0,0,0,0,1,0,0
5743,2018/07/21,267.48,267.48,1,0,0,0,0,0,1,0
5744,2018/07/22,267.48,267.48,1,0,0,0,0,0,0,1
5745,2018/07/23,267.80,268.40,0,1,0,0,0,0,0,0
5746,2018/07/24,269.00,268.43,0,0,1,0,0,0,0,0
5747,2018/07/25,269.50,268.00,0,0,0,1,0,0,0,0
5748,2018/07/26,268.95,268.58,0,0,0,0,1,0,0,0
5749,2018/07/27,268.90,268.25,0,0,0,0,0,1,0,0
5750,2018/07/28,268.25,268.25,1,0,0,0,0,0,1,0
5751,2018/07/29,268.25,268.25,1,0,0,0,0,0,0,1
5752,2018/07/30,268.82,268.29,0,1,0,0,0,0,0,0
5753,2018/07/31,268.80,268.65,0,0,1,0,0,0,0,0
5754,2018/08/01,269.00,268.24,0,0,0,1,0,0,0,0
5755,2018/08/02,269.00,267.93,0,0,0,0,1,0,0,0
5756,2018/08/03,269.00,267.81,0,0,0,0,0,1,0,0
5757,2018/08/04,267.81,267.81,1,0,0,0,0,0,1,0
5758,2018/08/05,267.81,267.81,1,0,0,0,0,0,0,1
5759,2018/08/06,269.00,267.60,0,1,0,0,0,0,0,0
5760,2018/08/07,268.50,267.61,0,0,1,0,0,0,0,0
5761,2018/08/08,267.50,267.20,0,0,0,1,0,0,0,0
5762,2018/08/09,266.90,267.14,0,0,0,0,1,0,0,0
5763,2018/08/10,268.30,267.24,0,0,0,0,0,1,0,0
5764,2018/08/11,267.24,267.24,1,0,0,0,0,0,1,0
5765,2018/08/12,267.24,267.24,1,0,0,0,0,0,0,1
5766,2018/08/13,268.30,267.72,0,1,0,0,0,0,0,0
